      Event        dEvent  Clock        What     File                                                                            line Function                                  RSS         dRSS
NEXT: 6431594      +1      1213.851169  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156549120       -16384
NEXT: 6431595      +1      1213.851172  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156532736       -16384
NEXT: 6431596      +1      1213.851174  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156516352       -16384
NEXT: 6431597      +1      1213.851177  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156491776       -24576
NEXT: 6431598      +1      1213.851179  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156483584        -8192
PREV: 6431605      +7      1213.851197  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156483584            0
NEXT: 6431606      +8      1213.851200  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156467200       -16384
NEXT: 6431607      +1      1213.851203  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156426240       -40960
NEXT: 6431608      +1      1213.851206  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156401664       -24576
NEXT: 6431609      +1      1213.851209  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156368896       -32768
NEXT: 6431610      +1      1213.851211  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156336128       -32768
NEXT: 6431611      +1      1213.851214  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156319744       -16384
NEXT: 6431612      +1      1213.851217  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156303360       -16384
PREV: 6431613      +1      1213.851220  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156303360            0
NEXT: 6431614      +2      1213.851222  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156286976       -16384
NEXT: 6431615      +1      1213.851225  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156254208       -32768
PREV: 6431621      +6      1213.851241  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156254208            0
NEXT: 6431622      +7      1213.851243  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156237824       -16384
NEXT: 6431623      +1      1213.851249  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156188672       -49152
NEXT: 6431624      +1      1213.851251  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156164096       -24576
NEXT: 6431625      +1      1213.851255  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156123136       -40960
NEXT: 6431626      +1      1213.851257  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156106752       -16384
NEXT: 6431627      +1      1213.851261  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156073984       -32768
NEXT: 6431628      +1      1213.851262  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156041216       -32768
NEXT: 6431629      +1      1213.851266  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       156008448       -32768
NEXT: 6431630      +1      1213.851268  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155975680       -32768
NEXT: 6431631      +1      1213.851271  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155942912       -32768
NEXT: 6431632      +1      1213.851274  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155926528       -16384
NEXT: 6431633      +1      1213.851277  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155893760       -32768
NEXT: 6431634      +1      1213.851279  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155877376       -16384
NEXT: 6431635      +1      1213.851282  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155844608       -32768
NEXT: 6431636      +1      1213.851285  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155820032       -24576
NEXT: 6431637      +1      1213.851288  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155779072       -40960
NEXT: 6431638      +1      1213.851291  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155762688       -16384
NEXT: 6431639      +1      1213.851294  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155721728       -40960
NEXT: 6431640      +1      1213.851297  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155697152       -24576
NEXT: 6431641      +1      1213.851299  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155680768       -16384
NEXT: 6431642      +1      1213.851302  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155664384       -16384
NEXT: 6431643      +1      1213.851308  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155598848       -65536
NEXT: 6431644      +1      1213.851309  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155582464       -16384
NEXT: 6431645      +1      1213.851313  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155566080       -16384
NEXT: 6431646      +1      1213.851315  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155549696       -16384
NEXT: 6431647      +1      1213.851319  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155516928       -32768
NEXT: 6431648      +1      1213.851321  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155500544       -16384
NEXT: 6431649      +1      1213.851324  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155467776       -32768
NEXT: 6431650      +1      1213.851326  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155451392       -16384
NEXT: 6431651      +1      1213.851329  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155402240       -49152
NEXT: 6431652      +1      1213.851332  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155385856       -16384
NEXT: 6431653      +1      1213.851335  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155369472       -16384
NEXT: 6431654      +1      1213.851338  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155348992       -20480
NEXT: 6431655      +1      1213.851341  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155303936       -45056
NEXT: 6431656      +1      1213.851343  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155287552       -16384
NEXT: 6431657      +1      1213.851346  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155254784       -32768
NEXT: 6431658      +1      1213.851349  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155238400       -16384
NEXT: 6431659      +1      1213.851352  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155189248       -49152
NEXT: 6431660      +1      1213.851355  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155172864       -16384
NEXT: 6431661      +1      1213.851358  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155140096       -32768
NEXT: 6431662      +1      1213.851360  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       155107328       -32768
NEXT: 6431663      +1      1213.851384  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154943488      -163840
PREV: 6431669      +6      1213.851402  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154943488            0
NEXT: 6431670      +7      1213.851403  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154927104       -16384
NEXT: 6431671      +1      1213.851407  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154894336       -32768
NEXT: 6431672      +1      1213.851409  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154861568       -32768
NEXT: 6431673      +1      1213.851412  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154845184       -16384
NEXT: 6431674      +1      1213.851414  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154828800       -16384
PREV: 6431680      +6      1213.851430  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154828800            0
NEXT: 6431681      +7      1213.851433  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154796032       -32768
NEXT: 6431682      +1      1213.851436  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154763264       -32768
PREV: 6431684      +2      1213.851441  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154763264            0
NEXT: 6431685      +3      1213.851444  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154755072        -8192
NEXT: 6431686      +1      1213.851447  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154746880        -8192
PREV: 6431687      +1      1213.851450  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154746880            0
NEXT: 6431688      +2      1213.851451  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154730496       -16384
NEXT: 6431689      +1      1213.851455  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154697728       -32768
NEXT: 6431690      +1      1213.851457  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154681344       -16384
NEXT: 6431691      +1      1213.851461  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154632192       -49152
NEXT: 6431692      +1      1213.851463  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154615808       -16384
NEXT: 6431693      +1      1213.851470  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154566656       -49152
PREV: 6431698      +5      1213.851483  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154566656            0
NEXT: 6431699      +6      1213.851486  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154550272       -16384
PREV: 6431704      +5      1213.851498  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154550272            0
NEXT: 6431705      +6      1213.851502  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154517504       -32768
NEXT: 6431706      +1      1213.851504  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154501120       -16384
NEXT: 6431707      +1      1213.851507  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154451968       -49152
NEXT: 6431708      +1      1213.851509  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154427392       -24576
NEXT: 6431709      +1      1213.851512  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154402816       -24576
NEXT: 6431710      +1      1213.851515  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154370048       -32768
NEXT: 6431711      +1      1213.851518  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154337280       -32768
NEXT: 6431712      +1      1213.851521  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154304512       -32768
PREV: 6431812      +100    1213.851771  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154304512            0
NEXT: 6431813      +101    1213.851774  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154288128       -16384
NEXT: 6431814      +1      1213.851775  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154271744       -16384
NEXT: 6431815      +1      1213.851779  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154255360       -16384
PREV: 6431824      +9      1213.851801  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154255360            0
NEXT: 6431825      +10     1213.851804  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154238976       -16384
PREV: 6431829      +4      1213.851815  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154238976            0
NEXT: 6431830      +5      1213.851817  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154222592       -16384
PREV: 6431834      +4      1213.851830  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154222592            0
NEXT: 6431835      +5      1213.851833  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154206208       -16384
NEXT: 6431836      +1      1213.851836  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154189824       -16384
PREV: 6431844      +8      1213.851856  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154189824            0
NEXT: 6431845      +9      1213.851860  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154173440       -16384
PREV: 6431857      +12     1213.851890  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154173440            0
NEXT: 6431858      +13     1213.851892  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154157056       -16384
PREV: 6431865      +7      1213.851911  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154157056            0
NEXT: 6431866      +8      1213.851912  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154140672       -16384
NEXT: 6431867      +1      1213.851916  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154107904       -32768
NEXT: 6431868      +1      1213.851918  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154075136       -32768
NEXT: 6431869      +1      1213.851922  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154034176       -40960
NEXT: 6431870      +1      1213.851924  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154025984        -8192
PREV: 6431903      +33     1213.852007  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154025984            0
NEXT: 6431904      +34     1213.852010  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154009600       -16384
PREV: 6431930      +26     1213.852076  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154009600            0
NEXT: 6431931      +27     1213.852078  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154001408        -8192
PREV: 6431940      +9      1213.852101  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       154001408            0
NEXT: 6431941      +10     1213.852104  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153985024       -16384
PREV: 6431960      +19     1213.852152  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153985024            0
NEXT: 6431961      +20     1213.852156  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153972736       -12288
NEXT: 6431962      +1      1213.852158  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153968640        -4096
PREV: 6431968      +6      1213.852174  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153968640            0
NEXT: 6431969      +7      1213.852177  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153952256       -16384
PREV: 6432205      +236    1213.852770  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153952256            0
NEXT: 6432206      +237    1213.852773  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153935872       -16384
NEXT: 6432207      +1      1213.852776  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153903104       -32768
PREV: 6432224      +17     1213.852818  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153903104            0
NEXT: 6432225      +18     1213.852821  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153886720       -16384
PREV: 6432382      +157    1213.853213  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153886720            0
NEXT: 6432383      +158    1213.853215  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153837568       -49152
NEXT: 6432384      +1      1213.853218  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153804800       -32768
NEXT: 6432385      +1      1213.853221  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153772032       -32768
NEXT: 6432386      +1      1213.853223  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153722880       -49152
NEXT: 6432387      +1      1213.853227  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153673728       -49152
NEXT: 6432388      +1      1213.853230  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153640960       -32768
NEXT: 6432389      +1      1213.853233  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153591808       -49152
NEXT: 6432390      +1      1213.853235  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153575424       -16384
NEXT: 6432391      +1      1213.853238  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153526272       -49152
NEXT: 6432392      +1      1213.853261  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153378816      -147456
PREV: 6432432      +40     1213.853363  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153378816            0
NEXT: 6432433      +41     1213.853366  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153362432       -16384
PREV: 6432627      +194    1213.853853  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153362432            0
NEXT: 6432628      +195    1213.853856  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153346048       -16384
NEXT: 6432629      +1      1213.853859  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153280512       -65536
NEXT: 6432630      +1      1213.853862  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153264128       -16384
NEXT: 6432631      +1      1213.853864  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153214976       -49152
NEXT: 6432632      +1      1213.853867  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153182208       -32768
NEXT: 6432633      +1      1213.853870  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153141248       -40960
NEXT: 6432634      +1      1213.853873  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153108480       -32768
NEXT: 6432635      +1      1213.853876  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153067520       -40960
NEXT: 6432636      +1      1213.853879  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       153034752       -32768
NEXT: 6432637      +1      1213.853882  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152985600       -49152
NEXT: 6432638      +1      1213.853884  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152952832       -32768
NEXT: 6432639      +1      1213.853888  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152903680       -49152
NEXT: 6432640      +1      1213.853889  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152870912       -32768
NEXT: 6432641      +1      1213.853893  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152821760       -49152
NEXT: 6432642      +1      1213.853895  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152788992       -32768
NEXT: 6432643      +1      1213.853899  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152772608       -16384
PREV: 6432645      +2      1213.853910  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152772608            0
NEXT: 6432646      +3      1213.853913  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152756224       -16384
NEXT: 6432647      +1      1213.853916  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152707072       -49152
NEXT: 6432648      +1      1213.853918  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152674304       -32768
NEXT: 6432649      +1      1213.853921  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152625152       -49152
NEXT: 6432650      +1      1213.853924  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152600576       -24576
NEXT: 6432651      +1      1213.853927  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152559616       -40960
NEXT: 6432652      +1      1213.853930  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152526848       -32768
NEXT: 6432653      +1      1213.853933  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152477696       -49152
NEXT: 6432654      +1      1213.853936  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152461312       -16384
PREV: 6432826      +172    1213.854364  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152461312            0
NEXT: 6432827      +173    1213.854367  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152444928       -16384
PREV: 6432843      +16     1213.854407  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152444928            0
NEXT: 6432844      +17     1213.854410  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152436736        -8192
NEXT: 6432845      +1      1213.854412  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152428544        -8192
PREV: 6432875      +30     1213.854488  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152428544            0
NEXT: 6432876      +31     1213.854490  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152412160       -16384
NEXT: 6432877      +1      1213.854493  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152395776       -16384
PREV: 6432945      +68     1213.854663  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152395776            0
NEXT: 6432946      +69     1213.854668  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152379392       -16384
PREV: 6432996      +50     1213.854793  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152379392            0
NEXT: 6432997      +51     1213.854796  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152363008       -16384
PREV: 6433301      +304    1213.855570  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152363008            0
NEXT: 6433302      +305    1213.855571  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152346624       -16384
PREV: 6433339      +37     1213.855665  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152346624            0
NEXT: 6433340      +38     1213.855667  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152330240       -16384
PREV: 6433396      +56     1213.855808  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152330240            0
NEXT: 6433397      +57     1213.855811  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152313856       -16384
PREV: 16294618     +9861221 1236.806923  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152313856            0
NEXT: 16294619     +9861222 1236.806927  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152297472       -16384
PREV: 16294620     +1      1236.806929  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152297472            0
NEXT: 16294621     +2      1236.806932  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152281088       -16384
PREV: 16294622     +1      1236.806935  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152281088            0
NEXT: 16294623     +2      1236.806938  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152256512       -24576
NEXT: 16294624     +1      1236.806940  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152231936       -24576
NEXT: 16294625     +1      1236.806943  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152207360       -24576
NEXT: 16294626     +1      1236.806946  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152182784       -24576
PREV: 16294661     +35     1236.807030  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152182784            0
NEXT: 16294662     +36     1236.807032  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152174592        -8192
NEXT: 16294663     +1      1236.807060  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152051712      -122880
PREV: 16294972     +309    1236.807802  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152051712            0
NEXT: 16294973     +310    1236.807806  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152035328       -16384
PREV: 16294975     +2      1236.807811  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152035328            0
NEXT: 16294976     +3      1236.807812  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152018944       -16384
PREV: 16295072     +96     1236.808043  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152018944            0
NEXT: 16295073     +97     1236.808047  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       152002560       -16384
NEXT: 16295074     +1      1236.808049  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151986176       -16384
NEXT: 16295075     +1      1236.808052  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151969792       -16384
PREV: 16295175     +100    1236.808293  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151969792            0
NEXT: 16295176     +101    1236.808295  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151953408       -16384
NEXT: 16295177     +1      1236.808299  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151937024       -16384
PREV: 16295220     +43     1236.808401  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151937024            0
NEXT: 16295221     +44     1236.808404  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151928832        -8192
NEXT: 16295222     +1      1236.808406  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151904256       -24576
PREV: 16295230     +8      1236.808426  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151904256            0
NEXT: 16295231     +9      1236.808430  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151887872       -16384
PREV: 16295232     +1      1236.808431  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151887872            0
NEXT: 16295233     +2      1236.808435  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151883776        -4096
NEXT: 16295234     +1      1236.808454  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151805952       -77824
PREV: 16295245     +11     1236.808482  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151805952            0
NEXT: 16295246     +12     1236.808484  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151789568       -16384
NEXT: 16295247     +1      1236.808487  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151773184       -16384
NEXT: 16295248     +1      1236.808490  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151756800       -16384
NEXT: 16295249     +1      1236.808493  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151724032       -32768
NEXT: 16295250     +1      1236.808495  C_CALL   tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151707648       -16384
NEXT: 16295251     +1      1236.808498  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151691264       -16384
PREV: 16295253     +2      1236.808503  C_RETURN tests/unit/test_with_pymemtrace.py 437 new_set_bytes                       151691264            0
