      Event        dEvent  Clock        What     File                                                                            line Function                                  RSS         dRSS
NEXT: 7923552      +1      1263.524334  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     57466880       -24576
NEXT: 7923553      +1      1263.524336  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     57434112       -32768
NEXT: 7923554      +1      1263.524339  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     57417728       -16384
NEXT: 7923555      +1      1263.524342  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     57384960       -32768
NEXT: 7923556      +1      1263.524345  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     57368576       -16384
NEXT: 7923557      +1      1263.524347  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     57360384        -8192
NEXT: 7923558      +1      1263.524350  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     57335808       -24576
NEXT: 7923559      +1      1263.524352  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     57303040       -32768
NEXT: 7923560      +1      1263.524355  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     57286656       -16384
NEXT: 7923561      +1      1263.524358  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     57253888       -32768
NEXT: 7923562      +1      1263.524360  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     57237504       -16384
NEXT: 7923563      +1      1263.524363  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     57204736       -32768
NEXT: 7923564      +1      1263.524366  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     57188352       -16384
NEXT: 7923565      +1      1263.524368  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     57163776       -24576
NEXT: 7923566      +1      1263.524371  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     57155584        -8192
NEXT: 7923567      +1      1263.524375  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     57122816       -32768
NEXT: 7923568      +1      1263.524379  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     57090048       -32768
PREV: 7923571      +3      1263.524386  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     57090048            0
NEXT: 7923572      +4      1263.524389  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     57073664       -16384
PREV: 7923574      +2      1263.524394  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     57073664            0
NEXT: 7923575      +3      1263.524397  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     57057280       -16384
NEXT: 7923576      +1      1263.524400  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     57032704       -24576
NEXT: 7923577      +1      1263.524402  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     57008128       -24576
NEXT: 7923578      +1      1263.524405  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     56991744       -16384
NEXT: 7923579      +1      1263.524408  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     56958976       -32768
NEXT: 7923580      +1      1263.524410  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     56950784        -8192
NEXT: 7923581      +1      1263.524414  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     56926208       -24576
NEXT: 7923582      +1      1263.524416  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     56909824       -16384
NEXT: 7923583      +1      1263.524419  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     56893440       -16384
NEXT: 7923584      +1      1263.524421  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     56877056       -16384
NEXT: 7923585      +1      1263.524425  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     56852480       -24576
NEXT: 7923586      +1      1263.524426  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     56827904       -24576
NEXT: 7923587      +1      1263.524430  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     56811520       -16384
NEXT: 7923588      +1      1263.524432  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     56803328        -8192
NEXT: 7923589      +1      1263.524435  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     56778752       -24576
NEXT: 7923590      +1      1263.524476  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55943168      -835584
PREV: 7923593      +3      1263.524485  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55943168            0
NEXT: 7923594      +4      1263.524487  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55926784       -16384
NEXT: 7923595      +1      1263.524490  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55910400       -16384
NEXT: 7923596      +1      1263.524493  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55902208        -8192
NEXT: 7923597      +1      1263.524496  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55885824       -16384
NEXT: 7923598      +1      1263.524498  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55869440       -16384
NEXT: 7923599      +1      1263.524502  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55844864       -24576
NEXT: 7923600      +1      1263.524503  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55828480       -16384
NEXT: 7923601      +1      1263.524507  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55795712       -32768
NEXT: 7923602      +1      1263.524509  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55779328       -16384
NEXT: 7923603      +1      1263.524512  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55762944       -16384
NEXT: 7923604      +1      1263.524514  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55746560       -16384
NEXT: 7923605      +1      1263.524518  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55730176       -16384
PREV: 7923606      +1      1263.524519  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55730176            0
NEXT: 7923607      +2      1263.524523  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55713792       -16384
NEXT: 7923608      +1      1263.524525  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55697408       -16384
NEXT: 7923609      +1      1263.524528  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55681024       -16384
NEXT: 7923610      +1      1263.524530  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55656448       -24576
NEXT: 7923611      +1      1263.524537  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55599104       -57344
NEXT: 7923612      +1      1263.524539  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55582720       -16384
NEXT: 7923613      +1      1263.524542  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55566336       -16384
NEXT: 7923614      +1      1263.524544  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55549952       -16384
NEXT: 7923615      +1      1263.524548  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55529472       -20480
NEXT: 7923616      +1      1263.524549  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55500800       -28672
NEXT: 7923617      +1      1263.524553  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55468032       -32768
NEXT: 7923618      +1      1263.524555  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55451648       -16384
NEXT: 7923619      +1      1263.524558  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55422976       -28672
NEXT: 7923620      +1      1263.524560  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55418880        -4096
NEXT: 7923621      +1      1263.524564  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55398400       -20480
NEXT: 7923622      +1      1263.524566  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55386112       -12288
NEXT: 7923623      +1      1263.524569  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55365632       -20480
NEXT: 7923624      +1      1263.524572  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55345152       -20480
NEXT: 7923625      +1      1263.524574  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55320576       -24576
NEXT: 7923626      +1      1263.524577  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55304192       -16384
NEXT: 7923627      +1      1263.524580  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55279616       -24576
NEXT: 7923628      +1      1263.524582  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55271424        -8192
NEXT: 7923629      +1      1263.524588  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55222272       -49152
NEXT: 7923630      +1      1263.524590  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55205888       -16384
NEXT: 7923631      +1      1263.524593  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55189504       -16384
NEXT: 7923632      +1      1263.524596  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55173120       -16384
NEXT: 7923633      +1      1263.524598  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55152640       -20480
NEXT: 7923634      +1      1263.524601  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55132160       -20480
NEXT: 7923635      +1      1263.524605  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55107584       -24576
NEXT: 7923636      +1      1263.524607  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55091200       -16384
NEXT: 7923637      +1      1263.524610  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55074816       -16384
NEXT: 7923638      +1      1263.524612  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55058432       -16384
NEXT: 7923639      +1      1263.524615  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55025664       -32768
NEXT: 7923640      +1      1263.524617  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     55009280       -16384
NEXT: 7923641      +1      1263.524621  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54992896       -16384
NEXT: 7923642      +1      1263.524623  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54976512       -16384
NEXT: 7923643      +1      1263.524626  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54943744       -32768
NEXT: 7923644      +1      1263.524628  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54927360       -16384
NEXT: 7923645      +1      1263.524632  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54910976       -16384
NEXT: 7923646      +1      1263.524633  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54890496       -20480
NEXT: 7923647      +1      1263.524637  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54861824       -28672
NEXT: 7923648      +1      1263.524641  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54841344       -20480
NEXT: 7923649      +1      1263.524645  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54812672       -28672
NEXT: 7923650      +1      1263.524646  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54796288       -16384
NEXT: 7923651      +1      1263.524650  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54779904       -16384
NEXT: 7923652      +1      1263.524652  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54763520       -16384
PREV: 7923653      +1      1263.524655  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54763520            0
NEXT: 7923654      +2      1263.524657  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54747136       -16384
NEXT: 7923655      +1      1263.524661  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54722560       -24576
NEXT: 7923656      +1      1263.524662  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54714368        -8192
NEXT: 7923657      +1      1263.524666  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54681600       -32768
NEXT: 7923658      +1      1263.524668  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54673408        -8192
NEXT: 7923659      +1      1263.524671  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54648832       -24576
NEXT: 7923660      +1      1263.524673  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54632448       -16384
NEXT: 7923661      +1      1263.524677  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54599680       -32768
NEXT: 7923662      +1      1263.524679  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54583296       -16384
NEXT: 7923663      +1      1263.524682  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54558720       -24576
NEXT: 7923664      +1      1263.524685  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54550528        -8192
NEXT: 7923665      +1      1263.524687  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54517760       -32768
NEXT: 7923666      +1      1263.524709  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54108160      -409600
PREV: 7923673      +7      1263.524727  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54108160            0
NEXT: 7923674      +8      1263.524730  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54104064        -4096
NEXT: 7923675      +1      1263.524733  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54083584       -20480
NEXT: 7923676      +1      1263.524735  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54059008       -24576
NEXT: 7923677      +1      1263.524739  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54042624       -16384
NEXT: 7923678      +1      1263.524741  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     54026240       -16384
NEXT: 7923679      +1      1263.524744  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53993472       -32768
NEXT: 7923680      +1      1263.524746  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53977088       -16384
NEXT: 7923681      +1      1263.524750  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53960704       -16384
NEXT: 7923682      +1      1263.524751  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53940224       -20480
NEXT: 7923683      +1      1263.524755  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53911552       -28672
NEXT: 7923684      +1      1263.524757  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53895168       -16384
NEXT: 7923685      +1      1263.524760  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53862400       -32768
NEXT: 7923686      +1      1263.524762  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53846016       -16384
NEXT: 7923687      +1      1263.524766  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53825536       -20480
NEXT: 7923688      +1      1263.524768  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53805056       -20480
NEXT: 7923689      +1      1263.524771  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53780480       -24576
NEXT: 7923690      +1      1263.524774  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53764096       -16384
NEXT: 7923691      +1      1263.524780  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53714944       -49152
NEXT: 7923692      +1      1263.524782  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53698560       -16384
NEXT: 7923693      +1      1263.524785  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53665792       -32768
NEXT: 7923694      +1      1263.524788  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53649408       -16384
NEXT: 7923695      +1      1263.524790  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53624832       -24576
NEXT: 7923696      +1      1263.524793  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53616640        -8192
NEXT: 7923697      +1      1263.524796  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53583872       -32768
NEXT: 7923698      +1      1263.524799  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53567488       -16384
NEXT: 7923699      +1      1263.524801  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53534720       -32768
NEXT: 7923700      +1      1263.524804  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53518336       -16384
NEXT: 7923701      +1      1263.524806  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53501952       -16384
NEXT: 7923702      +1      1263.524809  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53481472       -20480
NEXT: 7923703      +1      1263.524813  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53452800       -28672
NEXT: 7923704      +1      1263.524814  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53436416       -16384
NEXT: 7923705      +1      1263.524818  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53403648       -32768
PREV: 7923708      +3      1263.524825  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53403648            0
NEXT: 7923709      +4      1263.524828  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53370880       -32768
NEXT: 7923710      +1      1263.524830  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53354496       -16384
NEXT: 7923711      +1      1263.524834  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53338112       -16384
NEXT: 7923712      +1      1263.524838  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53293056       -45056
NEXT: 7923713      +1      1263.524842  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53264384       -28672
NEXT: 7923714      +1      1263.524844  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53239808       -24576
NEXT: 7923715      +1      1263.524848  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53207040       -32768
NEXT: 7923716      +1      1263.524849  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53194752       -12288
NEXT: 7923717      +1      1263.524853  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53161984       -32768
NEXT: 7923718      +1      1263.524856  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53141504       -20480
NEXT: 7923719      +1      1263.524859  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53108736       -32768
NEXT: 7923720      +1      1263.524861  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53092352       -16384
NEXT: 7923721      +1      1263.524864  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53075968       -16384
NEXT: 7923722      +1      1263.524867  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53059584       -16384
PREV: 7923730      +8      1263.524886  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53059584            0
NEXT: 7923731      +9      1263.524890  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53043200       -16384
NEXT: 7923732      +1      1263.524891  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53018624       -24576
NEXT: 7923733      +1      1263.524895  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     53006336       -12288
NEXT: 7923734      +1      1263.524898  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     52994048       -12288
NEXT: 7923735      +1      1263.524900  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     52961280       -32768
NEXT: 7923736      +1      1263.524903  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     52953088        -8192
NEXT: 7923737      +1      1263.524908  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     52928512       -24576
NEXT: 7923738      +1      1263.524911  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     52912128       -16384
NEXT: 7923739      +1      1263.524913  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     52895744       -16384
PREV: 7923747      +8      1263.524933  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     52895744            0
NEXT: 7923748      +9      1263.524935  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     52879360       -16384
PREV: 7923757      +9      1263.524958  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     52879360            0
NEXT: 7923758      +10     1263.524961  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     52862976       -16384
PREV: 7923764      +6      1263.524976  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     52862976            0
NEXT: 7923765      +7      1263.524979  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     52846592       -16384
NEXT: 7923766      +1      1263.524981  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     52830208       -16384
PREV: 7923768      +2      1263.524986  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     52830208            0
NEXT: 7923769      +3      1263.524990  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     52813824       -16384
PREV: 7923773      +4      1263.525000  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     52813824            0
NEXT: 7923774      +5      1263.525003  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     52797440       -16384
NEXT: 7923775      +1      1263.525006  C_RETURN tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     52781056       -16384
PREV: 7923776      +1      1263.525008  C_CALL   tests/unit/test_with_pymemtrace.py 478 new_dict_from_std_unordered_map_bytes_bytes     52781056            0
